Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2012 Budget 
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,511045,Computer Supplies," 1,000 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,511070,Miscellaneous Office Supplies ," 1,000 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,520520,Printing & Reproduction Services," 1,160 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,520765,Membership & Professional Fees," 1,060 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,520805,Education & Training, 500 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500010,Salary Base Pay - Civilian," 862,292 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500060,Overtime - Civilian," 15,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,501070,Pension - Civilian," 155,213 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,502010,FICA - Civilian," 67,183 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503010,Health Ins-Act Civilian," 132,232 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503015,Basic Life Insurance - Active Civilian, 511 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503060,Long Term Disability-Civilian," 1,360 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503090,Workers Compensation-Civilian-Admin," 3,200 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,504030,Unemployment Claims - Administration," 10,790 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511040,Audiovisual Supplies," 2,733 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511045,Computer Supplies," 2,750 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511050,Paper & Printing Supplies," 2,500 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511060,Postage, 100 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511070,Miscellaneous Office Supplies ," 10,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511115,Vehicle Repair & Maintenance Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511145,Small Tools & Minor Equipment," 2,800 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511150,Miscellaneous Parts & Supplies," 12,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520108,Information Resource Services," 1,779 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520119,Computer Equipment/Software Maintenance," 3,400 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520123,Vehicle & Motor Equipment Services," 9,200 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520515,Print Shop Services," 1,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520805,Education & Training," 2,100 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521715,Office Equipment Rental," 3,600 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521730,Parking Space Rental," 3,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,522430,Miscellaneous Other Services & Charges," 8,800 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511040,Audiovisual Supplies," 8,600 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511045,Computer Supplies," 2,500 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511050,Paper & Printing Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511060,Postage, 100 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511070,Miscellaneous Office Supplies ," 4,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511115,Vehicle Repair & Maintenance Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511120,Clothing," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511150,Miscellaneous Parts & Supplies," 36,400 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520102,Security Services," 3,117,435 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520108,Information Resource Services," 2,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520119,Computer Equipment/Software Maintenance," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520123,Vehicle & Motor Equipment Services," 7,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520515,Print Shop Services, 500 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,521405,Building Maintenance Services," 126,199 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,521730,Parking Space Rental," 3,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,522305,Freight Charges, 100 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,500010,Salary Base Pay - Civilian," 393,143 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,501070,Pension - Civilian," 70,767 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,502010,FICA - Civilian," 30,076 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503010,Health Ins-Act Civilian," 34,566 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503015,Basic Life Insurance - Active Civilian, 235 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503060,Long Term Disability-Civilian, 510 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503090,Workers Compensation-Civilian-Admin," 1,200 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511040,Audiovisual Supplies, 350 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511045,Computer Supplies," 1,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511060,Postage, 600 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511070,Miscellaneous Office Supplies ," 3,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520108,Information Resource Services, 900 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520114,Miscellaneous Support Services," 50,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520115,Real Estate Lease/Office Rental," 1,429,564 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520119,Computer Equipment/Software Maintenance," 7,800 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520141,Engineering Services," 5,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520515,Print Shop Services, 600 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520605,Advertising Services," 2,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520765,Membership & Professional Fees," 1,500 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520805,Education & Training, 400 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520910,Travel - Non-Training Related, 300 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,522735,Interfund Communication Equipment Repair, 250 
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,520103,Subrecipient Contract Services," 133,883 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,520115,Real Estate Lease/Office Rental," 189,000 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,521610,Voice Services," 2,585 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,521625,Voice Labor, 69 
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,521630,GIS Revolving Fund Services," 3,807 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522430,Miscellaneous Other Services & Charges," 20,180 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522722,KRONOS Service Chargeback, 142 
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522795,Other Interfund Services," 17,685 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,500010,Salary Base Pay - Civilian," 180,738 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,500110,Bilingual Pay - Civilian," 1,198 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,501070,Pension - Civilian," 32,532 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,501160,Vehicle Allowance - Civilian," 1,386 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,502010,FICA - Civilian," 13,918 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,503010,Health Ins-Act Civilian," 18,737 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,503015,Basic Life Insurance - Active Civilian, 81 
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,503060,Long Term Disability-Civilian, 252 
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,503090,Workers Compensation-Civilian-Admin, 591 
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistant Director Office Finance,504030,Unemployment Claims - Administration," 2,995 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,500010,Salary Base Pay - Civilian," 234,848 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,501070,Pension - Civilian," 42,272 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,502010,FICA - Civilian," 15,312 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503010,Health Ins-Act Civilian," 13,380 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503015,Basic Life Insurance - Active Civilian, 140 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503060,Long Term Disability-Civilian, 255 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503090,Workers Compensation-Civilian-Admin, 600 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,504030,Unemployment Claims - Administration, 140 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,520705,Insurance Fees," 401,526 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,521630,GIS Revolving Fund Services," 21,058 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,521730,Parking Space Rental," 90,000 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,500010,Salary Base Pay - Civilian," 516,626 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,501070,Pension - Civilian," 92,991 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,502010,FICA - Civilian," 39,522 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503010,Health Ins-Act Civilian," 84,953 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503015,Basic Life Insurance - Active Civilian, 305 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503060,Long Term Disability-Civilian, 850 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503090,Workers Compensation-Civilian-Admin," 2,000 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,504030,Unemployment Claims - Administration, 385 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,511070,Miscellaneous Office Supplies ," 5,037 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520765,Membership & Professional Fees, 150 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520805,Education & Training," 2,000 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520910,Travel - Non-Training Related, 300 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,522430,Miscellaneous Other Services & Charges," 20,000 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,500010,Salary Base Pay - Civilian," 66,816 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,501070,Pension - Civilian," 12,027 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,502010,FICA - Civilian," 5,112 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503010,Health Ins-Act Civilian," 18,060 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503015,Basic Life Insurance - Active Civilian, 40 
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503060,Long Term Disability-Civilian, 170 
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503090,Workers Compensation-Civilian-Admin, 400 
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,504030,Unemployment Claims - Administration," 10,790 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,522430,Miscellaneous Other Services & Charges," 2,000 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,522721,Interfund HR Client Services," 276,936 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,522722,KRONOS Service Chargeback," 17,149 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,500010,Salary Base Pay - Civilian," 529,492 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,500030,Salary Part Time - Civilian," 45,575 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,501070,Pension - Civilian," 95,308 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,502010,FICA - Civilian," 43,993 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,503010,Health Ins-Act Civilian," 78,719 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,503015,Basic Life Insurance - Active Civilian, 313 
1000,General Fund,3400,Library,3400010004,HPL-Communications,503060,Long Term Disability-Civilian, 935 
1000,General Fund,3400,Library,3400010004,HPL-Communications,503090,Workers Compensation-Civilian-Admin," 2,418 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,504030,Unemployment Claims - Administration," 11,245 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,511150,Miscellaneous Parts & Supplies," 3,000 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,520110,Management Consulting Services," 20,000 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,520515,Print Shop Services," 1,500 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,520520,Printing & Reproduction Services," 10,000 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,521610,Voice Services," 1,500 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,522430,Miscellaneous Other Services & Charges," 1,500 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,500010,Salary Base Pay - Civilian," 314,898 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,500030,Salary Part Time - Civilian," 10,821 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,501070,Pension - Civilian," 56,682 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,502010,FICA - Civilian," 24,916 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503010,Health Ins-Act Civilian," 58,120 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503015,Basic Life Insurance - Active Civilian, 185 
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503060,Long Term Disability-Civilian, 765 
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503090,Workers Compensation-Civilian-Admin," 1,909 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,504030,Unemployment Claims - Administration," 11,210 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511050,Paper & Printing Supplies," 30,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511060,Postage," 4,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511070,Miscellaneous Office Supplies ," 70,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511110,Fuel ," 42,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511115,Vehicle Repair & Maintenance Supplies," 3,200 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511150,Miscellaneous Parts & Supplies," 2,285 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,520116,Parking Services Contract," 14,400 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,520123,Vehicle & Motor Equipment Services," 30,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,522430,Miscellaneous Other Services & Charges," 1,715 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,500010,Salary Base Pay - Civilian," 258,364 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,501070,Pension - Civilian," 46,505 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,502010,FICA - Civilian," 18,634 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,503010,Health Ins-Act Civilian," 21,853 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,503015,Basic Life Insurance - Active Civilian, 154 
1000,General Fund,3400,Library,3400010006,HPL-Administration,503060,Long Term Disability-Civilian, 255 
1000,General Fund,3400,Library,3400010006,HPL-Administration,503090,Workers Compensation-Civilian-Admin, 600 
1000,General Fund,3400,Library,3400010006,HPL-Administration,504030,Unemployment Claims - Administration, 105 
1000,General Fund,3400,Library,3400010006,HPL-Administration,520124,Other Equipment Services," 150,000 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,522430,Miscellaneous Other Services & Charges," 19,885 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,500010,Salary Base Pay - Civilian," 2,417,158 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,500030,Salary Part Time - Civilian," 10,821 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,501070,Pension - Civilian," 435,088 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,501120,Termination Pay - Civilian," 250,000 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,502010,FICA - Civilian," 185,736 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503010,Health Ins-Act Civilian," 399,823 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503015,Basic Life Insurance - Active Civilian," 1,429 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503060,Long Term Disability-Civilian," 5,491 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503090,Workers Compensation-Civilian-Admin," 13,028 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503100,Workers Compensation-Civilian-Claim," 75,000 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,504030,Unemployment Claims - Administration," 46,750 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,520102,Security Services," 130,000 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,522430,Miscellaneous Other Services & Charges," 9,900 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,500010,Salary Base Pay - Civilian," 1,950,644 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,501070,Pension - Civilian," 351,112 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,502010,FICA - Civilian," 149,226 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503010,Health Ins-Act Civilian," 313,224 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503015,Basic Life Insurance - Active Civilian," 1,133 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503060,Long Term Disability-Civilian," 4,213 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503090,Workers Compensation-Civilian-Admin," 9,913 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,504030,Unemployment Claims - Administration," 45,155 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,511075,Library Circulation Supplies," 30,000 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,520107,Computer Info/Contr," 66,000 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,522430,Miscellaneous Other Services & Charges," 18,000 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,551035,Non-Capital Library books," 4,686,500 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,500010,Salary Base Pay - Civilian," 491,750 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,501070,Pension - Civilian," 88,514 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,502010,FICA - Civilian," 37,502 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503010,Health Ins-Act Civilian," 39,693 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503015,Basic Life Insurance - Active Civilian, 294 
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503060,Long Term Disability-Civilian, 595 
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503090,Workers Compensation-Civilian-Admin," 1,400 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,504030,Unemployment Claims - Administration," 5,675 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,511150,Miscellaneous Parts & Supplies," 1,000 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,520115,Real Estate Lease/Office Rental," 135,318 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,520910,Travel - Non-Training Related," 2,000 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,522723,Drainage Fee Service Chargeback," 43,148 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,522735,Interfund Communication Equipment Repair," 1,350 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,500010,Salary Base Pay - Civilian," 713,968 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,500030,Salary Part Time - Civilian," 39,955 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,501070,Pension - Civilian," 128,512 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,502010,FICA - Civilian," 57,395 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503010,Health Ins-Act Civilian," 93,206 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503015,Basic Life Insurance - Active Civilian, 426 
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503060,Long Term Disability-Civilian," 1,105 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503090,Workers Compensation-Civilian-Admin," 2,927 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,504030,Unemployment Claims - Administration," 11,280 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511045,Computer Supplies," 42,196 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511070,Miscellaneous Office Supplies ," 2,000 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511145,Small Tools & Minor Equipment, 900 
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511150,Miscellaneous Parts & Supplies," 1,500 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520107,Computer Info/Contr," 1,237,984 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520119,Computer Equipment/Software Maintenance," 40,000 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520120,Communications Equipment Services ," 1,600 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520121,IT Application Svcs," 14,583 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520124,Other Equipment Services," 250,000 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520765,Membership & Professional Fees, 135 
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521605,Data Services," 66,337 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521610,Voice Services," 251,993 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521620,Voice Equipment," 34,026 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521625,Voice Labor," 38,208 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,522430,Miscellaneous Other Services & Charges," 23,196 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,500010,Salary Base Pay - Civilian," 171,764 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,501070,Pension - Civilian," 30,917 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,502010,FICA - Civilian," 12,122 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503010,Health Ins-Act Civilian," 27,200 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503015,Basic Life Insurance - Active Civilian, 102 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503060,Long Term Disability-Civilian, 170 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503090,Workers Compensation-Civilian-Admin, 400 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,504030,Unemployment Claims - Administration, 70 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,520114,Miscellaneous Support Services," 400,000 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,522430,Miscellaneous Other Services & Charges," 175,506 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,522780,Interfund Photo Copy Services," 46,000 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,500010,Salary Base Pay - Civilian," 999,266 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,500030,Salary Part Time - Civilian," 32,252 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,501070,Pension - Civilian," 179,869 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,502010,FICA - Civilian," 78,912 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503010,Health Ins-Act Civilian," 131,939 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503015,Basic Life Insurance - Active Civilian, 593 
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503060,Long Term Disability-Civilian," 2,125 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503090,Workers Compensation-Civilian-Admin," 5,113 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,504030,Unemployment Claims - Administration," 11,875 "
1000,General Fund,3400,Library,3400060003,HPL-Programs,500010,Salary Base Pay - Civilian," 259,512 "
1000,General Fund,3400,Library,3400060003,HPL-Programs,501070,Pension - Civilian," 46,712 "
1000,General Fund,3400,Library,3400060003,HPL-Programs,502010,FICA - Civilian," 19,854 "
1000,General Fund,3400,Library,3400060003,HPL-Programs,503010,Health Ins-Act Civilian," 63,320 "
1000,General Fund,3400,Library,3400060003,HPL-Programs,503015,Basic Life Insurance - Active Civilian, 154 
1000,General Fund,3400,Library,3400060003,HPL-Programs,503060,Long Term Disability-Civilian, 510 
1000,General Fund,3400,Library,3400060003,HPL-Programs,503090,Workers Compensation-Civilian-Admin," 1,200 "
1000,General Fund,3400,Library,3400060003,HPL-Programs,504030,Unemployment Claims - Administration," 11,035 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,500010,Salary Base Pay - Civilian," 6,549,791 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,500030,Salary Part Time - Civilian," 343,553 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,501070,Pension - Civilian," 1,178,963 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,502010,FICA - Civilian," 527,336 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,503010,Health Ins-Act Civilian," 1,289,761 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,503015,Basic Life Insurance - Active Civilian," 3,867 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,503060,Long Term Disability-Civilian," 16,075 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,503090,Workers Compensation-Civilian-Admin," 41,197 "
1000,General Fund,3400,Library,3400070001,HPL-Neighborhood Library System,504030,Unemployment Claims - Administration," 228,585 "
