Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2011 Budget 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,503060,Long Term Disability-Civilian," 3,894 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,503090,Workers Compensation-Civilian-Admin," 9,618 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,503100,Workers Compensation-Civilian-Claim," 40,593 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,504030,Unemployment Claims," 1,603 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,511045,Computer Supplies, 600 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,511050,Paper & Printing Supplies, 250 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,511070,Miscellaneous Office Supplies ," 15,300 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,511120,Clothing," 1,500 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,511150,Miscellaneous Parts & Supplies," 6,000 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520109,Medical Dental & Laboratory Services," 4,000 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520122,Office Equipment Services, 500 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520515,Print Shop Services," 20,600 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520520,Printing & Reproduction Services," 1,500 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520765,Membership & Professional Fees, 675 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520805,Education & Training," 2,000 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520815,Tuition Reimbursement," 6,000 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520905,Travel - Training Related, 600 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,520910,Travel - Non-Training Related, 600 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,521610,Voice Services," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,521625,Voice Labor, 650 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,521725,Other Rental, 100 
1000,General Fund,2100,Solid Waste Management,2100010003,SWM - Administrative Support,522430,Miscellaneous Other Services & Charges," 14,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,500010,Salary Base Pay - Civilian," 5,454,998 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,500030,Salary Part Time - Civilian," 41,943 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,500060,Overtime - Civilian," 240,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,500090,Premium Pay - Civilian," 51,422 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,500110,Bilingual Pay - Civilian," 3,614 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,500210,Pay for Performance-Municipal," 210,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,501070,Pension - Civilian," 790,986 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,501120,Termination Pay - Civilian," 24,624 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,502010,FICA - Civilian," 443,079 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,503010,Health Ins-Act Civilian," 1,050,575 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,503015,Basic Life Insurance - Active Civilian," 3,231 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,503060,Long Term Disability-Civilian," 12,293 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,503090,Workers Compensation-Civilian-Admin," 30,576 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,503100,Workers Compensation-Civilian-Claim," 60,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,504030,Unemployment Claims," 5,061 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511010,Chemical Gases & Special Fluids," 350,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511015,Cleaning & Sanitary Supplies," 90,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511020,Construction Materials," 62,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511025,Electrical Hardware & Parts," 15,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511030,Mechanical Hardware & Parts," 3,500 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511045,Computer Supplies," 10,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511050,Paper & Printing Supplies," 4,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511055,Publications & Printed Materials," 1,600 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511070,Miscellaneous Office Supplies ," 7,500 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511090,Medical & Surgical Supplies," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511095,Small Technical & Scientific Equipment," 40,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511110,Fuel ," 4,386,724 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511115,Vehicle Repair & Maintenance Supplies," 2,560,023 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511120,Clothing," 30,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511125,Food Supplies," 10,500 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511140,Landscaping & Gardening Supplies," 10,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511145,Small Tools & Minor Equipment," 90,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,511150,Miscellaneous Parts & Supplies," 93,623 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520108,Information Resource Services," 12,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520119,Computer Equipment/Software Maintenance," 45,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520122,Office Equipment Services, 500 
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520123,Vehicle & Motor Equipment Services," 473,988 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520124,Other Equipment Services," 5,300 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520126,Construction Site Work Services," 15,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520515,Print Shop Services," 2,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520805,Education & Training," 10,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520905,Travel - Training Related," 5,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,520910,Travel - Non-Training Related," 5,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,521405,Building Maintenance Services," 175,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,521705,Vehicle/Equipment Rental/Lease," 20,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,522305,Freight Charges," 5,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,522430,Miscellaneous Other Services & Charges," 75,000 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,522735,Interfund Communication Equipment Repair," 21,100 "
1000,General Fund,2100,Solid Waste Management,2100020001,SWM - Maintenance Operations,551040,Non-Capital Other," 500,000 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,500010,Salary Base Pay - Civilian," 648,664 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,500060,Overtime - Civilian," 69,948 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,500110,Bilingual Pay - Civilian," 3,104 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,500210,Pay for Performance-Municipal," 16,683 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,501070,Pension - Civilian," 94,058 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,501120,Termination Pay - Civilian," 4,250 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,502010,FICA - Civilian," 59,432 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,503010,Health Ins-Act Civilian," 162,582 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,503015,Basic Life Insurance - Active Civilian, 382 
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,503060,Long Term Disability-Civilian," 1,785 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,503090,Workers Compensation-Civilian-Admin," 4,410 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,503100,Workers Compensation-Civilian-Claim," 19,914 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,504030,Unemployment Claims, 735 
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,511070,Miscellaneous Office Supplies , 800 
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,511120,Clothing," 11,600 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,511125,Food Supplies," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,511145,Small Tools & Minor Equipment," 1,200 "
1000,General Fund,2100,Solid Waste Management,2100050001,SWM - NE Residential,511150,Miscellaneous Parts & Supplies, 300 
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,500010,Salary Base Pay - Civilian," 1,514,772 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,500060,Overtime - Civilian," 281,100 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,500210,Pay for Performance-Municipal," 38,351 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,501070,Pension - Civilian," 219,648 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,501120,Termination Pay - Civilian," 4,750 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,502010,FICA - Civilian," 137,386 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,503010,Health Ins-Act Civilian," 343,404 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,503015,Basic Life Insurance - Active Civilian, 914 
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,503060,Long Term Disability-Civilian," 4,472 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,503090,Workers Compensation-Civilian-Admin," 11,046 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,503100,Workers Compensation-Civilian-Claim," 39,062 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,504030,Unemployment Claims," 1,841 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,511070,Miscellaneous Office Supplies ," 1,400 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,511120,Clothing," 14,500 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,511125,Food Supplies," 2,000 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,511145,Small Tools & Minor Equipment," 5,000 "
1000,General Fund,2100,Solid Waste Management,2100050002,SWM - NE Heavy Trash,511150,Miscellaneous Parts & Supplies, 300 
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,500010,Salary Base Pay - Civilian," 677,407 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,500060,Overtime - Civilian," 88,040 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,500210,Pay for Performance-Municipal," 14,670 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,501070,Pension - Civilian," 98,227 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,501120,Termination Pay - Civilian," 4,750 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,502010,FICA - Civilian," 58,559 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,503010,Health Ins-Act Civilian," 147,600 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,503015,Basic Life Insurance - Active Civilian, 408 
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,503060,Long Term Disability-Civilian," 2,193 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,503090,Workers Compensation-Civilian-Admin," 5,418 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,503100,Workers Compensation-Civilian-Claim," 23,743 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,504030,Unemployment Claims, 903 
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,511015,Cleaning & Sanitary Supplies," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,511070,Miscellaneous Office Supplies ," 1,150 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,511120,Clothing," 11,000 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,511125,Food Supplies," 2,000 "
1000,General Fund,2100,Solid Waste Management,2100050003,SWM - NE Yard Waste,511145,Small Tools & Minor Equipment," 3,900 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,500010,Salary Base Pay - Civilian," 688,975 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,500060,Overtime - Civilian," 8,700 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,500210,Pay for Performance-Municipal," 25,453 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,501070,Pension - Civilian," 99,902 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,501120,Termination Pay - Civilian," 4,750 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,502010,FICA - Civilian," 53,443 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,503010,Health Ins-Act Civilian," 102,150 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,503015,Basic Life Insurance - Active Civilian, 408 
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,503060,Long Term Disability-Civilian," 1,216 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,503090,Workers Compensation-Civilian-Admin," 3,003 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,503100,Workers Compensation-Civilian-Claim," 9,191 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,504030,Unemployment Claims, 501 
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,511015,Cleaning & Sanitary Supplies, 300 
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,511045,Computer Supplies, 250 
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,511050,Paper & Printing Supplies, 800 
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,511070,Miscellaneous Office Supplies ," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,511120,Clothing," 4,000 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,511145,Small Tools & Minor Equipment," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,511150,Miscellaneous Parts & Supplies," 3,000 "
1000,General Fund,2100,Solid Waste Management,2100050004,SWM - NE Administration,520515,Print Shop Services, 500 
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,500010,Salary Base Pay - Civilian," 722,172 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,500060,Overtime - Civilian," 28,140 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,500210,Pay for Performance-Municipal," 12,140 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,501070,Pension - Civilian," 104,720 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,501120,Termination Pay - Civilian," 4,750 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,502010,FICA - Civilian," 57,471 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,503010,Health Ins-Act Civilian," 140,550 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,503015,Basic Life Insurance - Active Civilian, 426 
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,503060,Long Term Disability-Civilian," 2,355 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,503090,Workers Compensation-Civilian-Admin," 5,817 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,503100,Workers Compensation-Civilian-Claim," 19,914 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,504030,Unemployment Claims, 970 
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511015,Cleaning & Sanitary Supplies," 20,500 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511045,Computer Supplies," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511050,Paper & Printing Supplies, 300 
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511070,Miscellaneous Office Supplies ," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511120,Clothing," 12,000 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511125,Food Supplies, 800 
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511145,Small Tools & Minor Equipment," 3,000 "
1000,General Fund,2100,Solid Waste Management,2100060004,SWM - Neighborhood Deposi,511150,Miscellaneous Parts & Supplies," 3,000 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",500010,Salary Base Pay - Civilian," 258,729 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",500060,Overtime - Civilian," 7,400 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",500210,Pay for Performance-Municipal," 5,265 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",501070,Pension - Civilian," 37,516 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",502010,FICA - Civilian," 20,429 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",503010,Health Ins-Act Civilian," 47,052 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",503015,Basic Life Insurance - Active Civilian, 153 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",503060,Long Term Disability-Civilian, 570 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",503090,Workers Compensation-Civilian-Admin," 1,407 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",503100,Workers Compensation-Civilian-Claim," 4,595 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",504030,Unemployment Claims, 235 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",511015,Cleaning & Sanitary Supplies," 1,485 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",511045,Computer Supplies, 250 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",511050,Paper & Printing Supplies, 100 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",511070,Miscellaneous Office Supplies , 600 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",511120,Clothing," 2,900 "
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",511145,Small Tools & Minor Equipment, 400 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",511150,Miscellaneous Parts & Supplies, 500 
1000,General Fund,2100,Solid Waste Management,2100060005,"SWM - FNE, ND Administration",520515,Print Shop Services," 1,000 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,500010,Salary Base Pay - Civilian," 773,230 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,500060,Overtime - Civilian," 61,908 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,501070,Pension - Civilian," 112,122 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,501120,Termination Pay - Civilian," 4,000 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,502010,FICA - Civilian," 63,956 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,503010,Health Ins-Act Civilian," 220,878 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,503015,Basic Life Insurance - Active Civilian, 454 
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,503060,Long Term Disability-Civilian," 2,108 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,503090,Workers Compensation-Civilian-Admin," 5,208 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,504030,Unemployment Claims, 868 
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,511070,Miscellaneous Office Supplies , 250 
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,511120,Clothing," 9,500 "
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,511125,Food Supplies, 500 
1000,General Fund,2100,Solid Waste Management,2100070001,SWM - NW Residential,511145,Small Tools & Minor Equipment, 750 
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,500010,Salary Base Pay - Civilian," 196,173 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,500060,Overtime - Civilian," 104,520 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,501070,Pension - Civilian," 28,445 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,501120,Termination Pay - Civilian," 4,000 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,502010,FICA - Civilian," 23,003 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,503010,Health Ins-Act Civilian," 52,218 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,503015,Basic Life Insurance - Active Civilian, 119 
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,503060,Long Term Disability-Civilian, 570 
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,503090,Workers Compensation-Civilian-Admin," 1,407 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,504030,Unemployment Claims, 235 
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,511070,Miscellaneous Office Supplies , 250 
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,511120,Clothing," 3,230 "
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,511125,Food Supplies, 500 
1000,General Fund,2100,Solid Waste Management,2100070002,SWM - NW Heavy Trash,511145,Small Tools & Minor Equipment, 430 
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,500010,Salary Base Pay - Civilian," 819,245 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,500060,Overtime - Civilian," 80,400 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,501070,Pension - Civilian," 118,792 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,501120,Termination Pay - Civilian," 4,000 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,502010,FICA - Civilian," 68,824 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,503010,Health Ins-Act Civilian," 178,019 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,503015,Basic Life Insurance - Active Civilian, 493 
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,503060,Long Term Disability-Civilian," 2,678 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,503090,Workers Compensation-Civilian-Admin," 6,615 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,504030,Unemployment Claims," 1,103 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,511070,Miscellaneous Office Supplies , 250 
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,511120,Clothing," 11,000 "
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,511125,Food Supplies, 500 
1000,General Fund,2100,Solid Waste Management,2100070003,SWM - NW Yard Waste,511145,Small Tools & Minor Equipment, 750 
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,500010,Salary Base Pay - Civilian," 538,629 "
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,500060,Overtime - Civilian," 10,000 "
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,501070,Pension - Civilian," 78,099 "
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,502010,FICA - Civilian," 42,040 "
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,503010,Health Ins-Act Civilian," 106,284 "
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,503015,Basic Life Insurance - Active Civilian, 319 
1000,General Fund,2100,Solid Waste Management,2100070004,SWM - NW Administration,503060,Long Term Disability-Civilian, 978 
