Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2010 Budget 
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,501090,Pension - Police," 2,729,000 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,501120,Termination Pay - Civilian," 24,380 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,501140,Third Party Disability B-Classified," 98,496 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,502010,FICA - Civilian," 105,799 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,502020,FICA - Classified," 134,498 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503010,Health Ins-Act Civilian," 342,145 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503015,Basic Life Insurance - Active Civilian, 744 
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503020,Health Ins.Act-Classified," 1,377,042 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503025,Basic Life Insurance - Active Classified," 6,364 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503060,Long Term Disability-Civilian," 3,521 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503080,Workers Compensation-Classified-Admin," 35,490 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503090,Workers Compensation-Civilian-Admin," 8,694 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503100,Workers Compensation-Civilian-Claim," 7,158 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,503110,Workers Compensation-Classified-Claim," 60,552 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,504030,Unemployment Claims," 1,449 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511040,Audiovisual Supplies," 7,143 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511050,Paper & Printing Supplies," 10,000 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511055,Publications & Printed Materials, 300 
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511070,Miscellaneous Office Supplies ," 2,981 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511080,General Laboratory Supplies," 2,420 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511095,Small Technical & Scientific Equipment," 1,000 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511120,Clothing," 4,228 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511145,Small Tools & Minor Equipment," 2,340 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,511150,Miscellaneous Parts & Supplies," 3,544 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,520109,Medical Dental & Laboratory Services," 585,000 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,520122,Office Equipment Services, 500 
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,520805,Education & Training," 6,000 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,520905,Travel - Training Related," 9,600 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,520910,Travel - Non-Training Related," 20,000 "
1000,General Fund,1000,Police Department,1000010045,HPD-Homicide,522430,Miscellaneous Other Services & Charges," 3,113 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500010,Salary Base Pay - Civilian," 689,387 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500020,Salary Base Pay - Classified," 6,605,702 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500040,Salary Assignment Pay - Classified," 2,243 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500050,Sal-Edu/Incen-Classfd," 240,000 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500060,Overtime - Civilian," 43,215 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500070,Overtime - Classified," 252,420 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500110,Bilingual Pay - Civilian," 4,867 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500120,Bilingual Pay - Classified," 32,620 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500130,Equipment Allowance-Classified," 219,175 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500150,Shift Differential Pay-Classified," 13,726 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500160,Training Incent.-Classified," 769,355 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500170,Weekend Prem Pay-Classified," 13,211 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,500190,Temporary Higher Class Pay," 18,814 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,501020,Clothing Allowance - Classified," 80,000 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,501070,Pension - Civilian," 101,336 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,501090,Pension - Police," 1,587,000 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,501110,Strategic Staffing-Classified," 4,272 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,501130,Termination Pay - Classified," 30,026 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,501140,Third Party Disability B-Classified," 59,136 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,502010,FICA - Civilian," 56,783 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,502020,FICA - Classified," 73,130 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503010,Health Ins-Act Civilian," 167,880 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503015,Basic Life Insurance - Active Civilian, 384 
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503020,Health Ins.Act-Classified," 940,355 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503025,Basic Life Insurance - Active Classified," 3,885 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503060,Long Term Disability-Civilian," 2,203 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503070,Municipal Pension-Other Classified," 9,171 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503080,Workers Compensation-Classified-Admin," 21,840 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503090,Workers Compensation-Civilian-Admin," 5,439 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503100,Workers Compensation-Civilian-Claim," 11,452 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,503110,Workers Compensation-Classified-Claim," 44,048 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,504030,Unemployment Claims, 907 
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,511040,Audiovisual Supplies," 1,020 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,511050,Paper & Printing Supplies," 4,000 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,511055,Publications & Printed Materials, 100 
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,511070,Miscellaneous Office Supplies ," 4,000 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,511145,Small Tools & Minor Equipment," 1,628 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,511150,Miscellaneous Parts & Supplies, 665 
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,520114,Miscellaneous Support Services," 72,389 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,520520,Printing & Reproduction Services," 2,072 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,520805,Education & Training," 3,000 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,520905,Travel - Training Related," 1,500 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,520910,Travel - Non-Training Related," 2,000 "
1000,General Fund,1000,Police Department,1000010046,HPD - Burglary & Theft,521725,Other Rental," 2,000 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500010,Salary Base Pay - Civilian," 278,129 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500020,Salary Base Pay - Classified," 7,613,806 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500040,Salary Assignment Pay - Classified, 138 
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500050,Sal-Edu/Incen-Classfd," 270,000 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500060,Overtime - Civilian," 9,282 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500070,Overtime - Classified," 417,875 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500120,Bilingual Pay - Classified," 54,637 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500130,Equipment Allowance-Classified," 275,028 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500150,Shift Differential Pay-Classified," 50,365 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500160,Training Incent.-Classified," 865,316 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500170,Weekend Prem Pay-Classified," 59,980 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,500190,Temporary Higher Class Pay," 16,456 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,501020,Clothing Allowance - Classified," 98,400 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,501070,Pension - Civilian," 40,884 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,501090,Pension - Police," 1,886,000 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,501140,Third Party Disability B-Classified," 75,168 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,502010,FICA - Civilian," 22,066 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,502020,FICA - Classified," 105,505 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503010,Health Ins-Act Civilian," 65,589 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503015,Basic Life Insurance - Active Civilian, 155 
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503020,Health Ins.Act-Classified," 1,001,255 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503025,Basic Life Insurance - Active Classified," 4,483 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503060,Long Term Disability-Civilian, 935 
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503080,Workers Compensation-Classified-Admin," 27,300 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503090,Workers Compensation-Civilian-Admin," 2,310 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503100,Workers Compensation-Civilian-Claim," 2,863 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,503110,Workers Compensation-Classified-Claim," 79,501 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,504030,Unemployment Claims, 385 
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511040,Audiovisual Supplies," 6,122 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511045,Computer Supplies," 5,048 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511050,Paper & Printing Supplies," 7,000 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511055,Publications & Printed Materials, 500 
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511070,Miscellaneous Office Supplies ," 2,788 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511125,Food Supplies, 300 
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511145,Small Tools & Minor Equipment," 1,017 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,511150,Miscellaneous Parts & Supplies," 3,693 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,520520,Printing & Reproduction Services," 2,072 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,520605,Advertising Services," 90,000 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,520765,Membership & Professional Fees, 50 
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,520805,Education & Training," 3,000 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,520905,Travel - Training Related," 5,400 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,520910,Travel - Non-Training Related," 1,000 "
1000,General Fund,1000,Police Department,1000010047,HPD- Juvenile,521725,Other Rental," 2,800 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500010,Salary Base Pay - Civilian," 93,758 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500020,Salary Base Pay - Classified," 256,443 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500040,Salary Assignment Pay - Classified, 970 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500050,Sal-Edu/Incen-Classfd," 20,000 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500060,Overtime - Civilian," 3,690 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500070,Overtime - Classified," 157,642 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500110,Bilingual Pay - Civilian, 913 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500120,Bilingual Pay - Classified," 2,044 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500130,Equipment Allowance-Classified," 12,832 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500160,Training Incent.-Classified," 50,522 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,500190,Temporary Higher Class Pay," 2,061 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,501020,Clothing Allowance - Classified," 4,000 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,501070,Pension - Civilian," 13,782 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,501090,Pension - Police," 73,000 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,501140,Third Party Disability B-Classified," 3,456 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,502010,FICA - Civilian," 7,557 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,502020,FICA - Classified," 4,159 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503010,Health Ins-Act Civilian," 11,834 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503015,Basic Life Insurance - Active Civilian, 53 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503020,Health Ins.Act-Classified," 25,247 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503025,Basic Life Insurance - Active Classified, 151 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503060,Long Term Disability-Civilian, 255 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503080,Workers Compensation-Classified-Admin, 630 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503090,Workers Compensation-Civilian-Admin, 630 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,503110,Workers Compensation-Classified-Claim," 1,074 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,504030,Unemployment Claims, 105 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,511050,Paper & Printing Supplies," 1,000 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,511055,Publications & Printed Materials, 750 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,511070,Miscellaneous Office Supplies ," 1,118 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,511145,Small Tools & Minor Equipment, 513 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,511150,Miscellaneous Parts & Supplies, 997 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,520765,Membership & Professional Fees, 100 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,520805,Education & Training," 4,000 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,520905,Travel - Training Related, 900 
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,520910,Travel - Non-Training Related," 1,000 "
1000,General Fund,1000,Police Department,1000010048,HPD- Special Invest. Command,522430,Miscellaneous Other Services & Charges," 3,631 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500010,Salary Base Pay - Civilian," 285,161 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500020,Salary Base Pay - Classified," 4,483,613 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500040,Salary Assignment Pay - Classified," 1,817 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500050,Sal-Edu/Incen-Classfd," 130,000 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500060,Overtime - Civilian," 5,408 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500070,Overtime - Classified," 20,151 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500110,Bilingual Pay - Civilian, 913 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500120,Bilingual Pay - Classified," 29,800 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500130,Equipment Allowance-Classified," 143,590 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500150,Shift Differential Pay-Classified, 312 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500160,Training Incent.-Classified," 559,128 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500170,Weekend Prem Pay-Classified," 7,410 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,500190,Temporary Higher Class Pay," 11,212 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,501020,Clothing Allowance - Classified," 52,000 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,501070,Pension - Civilian," 41,918 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,501090,Pension - Police," 1,109,000 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,501140,Third Party Disability B-Classified," 38,688 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,502010,FICA - Civilian," 22,346 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,502020,FICA - Classified," 33,545 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503010,Health Ins-Act Civilian," 66,730 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503015,Basic Life Insurance - Active Civilian, 160 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503020,Health Ins.Act-Classified," 586,419 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503025,Basic Life Insurance - Active Classified," 2,629 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503060,Long Term Disability-Civilian, 681 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503080,Workers Compensation-Classified-Admin," 14,280 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503090,Workers Compensation-Civilian-Admin," 1,680 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503100,Workers Compensation-Civilian-Claim," 1,432 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,503110,Workers Compensation-Classified-Claim," 30,082 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,504030,Unemployment Claims, 280 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,511040,Audiovisual Supplies," 9,541 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,511070,Miscellaneous Office Supplies ," 1,490 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,511095,Small Technical & Scientific Equipment," 1,000 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,511120,Clothing," 2,114 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,511145,Small Tools & Minor Equipment," 1,017 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,520114,Miscellaneous Support Services, 478 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,520123,Vehicle & Motor Equipment Services, 149 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,520765,Membership & Professional Fees, 175 
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,520805,Education & Training," 3,000 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,520905,Travel - Training Related," 3,300 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,520910,Travel - Non-Training Related," 4,000 "
1000,General Fund,1000,Police Department,1000010049,HPD - Major Offenders,522430,Miscellaneous Other Services & Charges, 103 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,500010,Salary Base Pay - Civilian," 53,181 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,500020,Salary Base Pay - Classified," 73,759 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,500060,Overtime - Civilian," 9,000 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,500150,Shift Differential Pay-Classified, 245 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,500170,Weekend Prem Pay-Classified, 123 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,501070,Pension - Civilian," 7,818 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,501120,Termination Pay - Civilian," 1,928 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,502010,FICA - Civilian," 4,833 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503010,Health Ins-Act Civilian," 10,693 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503015,Basic Life Insurance - Active Civilian, 30 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503020,Health Ins.Act-Classified," 10,693 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503025,Basic Life Insurance - Active Classified, 43 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503060,Long Term Disability-Civilian, 85 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503080,Workers Compensation-Classified-Admin, 210 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503090,Workers Compensation-Civilian-Admin, 210 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,503100,Workers Compensation-Civilian-Claim," 1,432 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,504030,Unemployment Claims, 35 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511040,Audiovisual Supplies," 8,163 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511050,Paper & Printing Supplies, 508 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511055,Publications & Printed Materials," 1,000 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511070,Miscellaneous Office Supplies ," 2,236 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511080,General Laboratory Supplies," 6,050 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511120,Clothing," 2,114 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,511150,Miscellaneous Parts & Supplies, 775 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,520109,Medical Dental & Laboratory Services," 4,100 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,520115,Real Estate Lease/Office Rental," 73,920 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,520123,Vehicle & Motor Equipment Services," 2,970 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,520520,Printing & Reproduction Services," 1,761 "
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,520765,Membership & Professional Fees, 600 
1000,General Fund,1000,Police Department,1000010050,HPD-Environ. Protection,522430,Miscellaneous Other Services & Charges," 36,314 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500010,Salary Base Pay - Civilian," 60,346 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500020,Salary Base Pay - Classified," 2,695,702 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500040,Salary Assignment Pay - Classified, 831 
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500050,Sal-Edu/Incen-Classfd," 90,000 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500060,Overtime - Civilian," 1,350 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500070,Overtime - Classified," 227,694 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500120,Bilingual Pay - Classified," 12,833 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500130,Equipment Allowance-Classified," 88,704 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500150,Shift Differential Pay-Classified," 35,093 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500160,Training Incent.-Classified," 305,940 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500170,Weekend Prem Pay-Classified," 23,639 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,500190,Temporary Higher Class Pay," 5,451 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,501020,Clothing Allowance - Classified," 32,000 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,501070,Pension - Civilian," 8,871 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,501090,Pension - Police," 651,000 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,501140,Third Party Disability B-Classified," 23,904 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,502010,FICA - Civilian," 4,731 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,502020,FICA - Classified," 27,937 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503010,Health Ins-Act Civilian," 10,693 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503015,Basic Life Insurance - Active Civilian, 34 
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503020,Health Ins.Act-Classified," 352,743 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503025,Basic Life Insurance - Active Classified," 1,586 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503060,Long Term Disability-Civilian, 170 
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503080,Workers Compensation-Classified-Admin," 9,240 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503090,Workers Compensation-Civilian-Admin, 420 
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,503110,Workers Compensation-Classified-Claim," 13,966 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,504030,Unemployment Claims, 70 
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010051,HPD- Vice,511050,Paper & Printing Supplies," 3,000 "
