Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2013 Budget 
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521510,Natural Gas," 523,972 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521605,Data Services," 22,624 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521610,Voice Services," 111,787 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521620,Voice Equipment," 6,370 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521625,Voice Labor," 4,682 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521630,GIS Revolving Fund Services," 7,702 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,522721,Interfund HR Client Services," 143,074 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,522722,KRONOS Service Chargeback," 7,154 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,522723,Drainage Fee Service Chargeback," 142,045 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,532020,Transfers to Capital Projects," 3,634,765 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,500010,Salary Base Pay - Civilian," 223,312 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,501070,Pension - Civilian," 47,789 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,502010,FICA - Civilian," 17,083 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,503010,Health Ins-Act Civilian," 31,559 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,503015,Basic Life Insurance - Active Civilian, 131 
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,503060,Long Term Disability-Civilian, 340 
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,503090,Workers Compensation-Civilian-Admin, 956 
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,511045,Computer Supplies," 1,000 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,511070,Miscellaneous Office Supplies ," 1,000 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,520520,Printing & Reproduction Services," 1,160 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,520765,Membership & Professional Fees," 1,060 "
1000,General Fund,2500,General Services,2500050001,GSD - In-House Renovation,520805,Education & Training, 500 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500010,Salary Base Pay - Civilian," 807,719 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500030,Salary Part Time - Civilian," 31,946 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500060,Overtime - Civilian," 25,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,501070,Pension - Civilian," 172,853 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,502010,FICA - Civilian," 66,217 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503010,Health Ins-Act Civilian," 162,529 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503015,Basic Life Insurance - Active Civilian, 478 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503060,Long Term Disability-Civilian," 1,275 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503090,Workers Compensation-Civilian-Admin," 3,715 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511045,Computer Supplies," 5,483 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511050,Paper & Printing Supplies," 2,500 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511060,Postage, 100 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511070,Miscellaneous Office Supplies ," 10,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511115,Vehicle Repair & Maintenance Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511145,Small Tools & Minor Equipment," 2,800 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511150,Miscellaneous Parts & Supplies," 12,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520108,Information Resource Services," 1,779 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520119,Computer Equipment/Software Maintenance," 3,400 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520123,Vehicle & Motor Equipment Services," 9,200 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520515,Print Shop Services," 1,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520765,Membership & Professional Fees, 875 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520805,Education & Training," 7,100 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521715,Office Equipment Rental," 3,600 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521730,Parking Space Rental," 3,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,522430,Miscellaneous Other Services & Charges," 8,800 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511040,Audiovisual Supplies," 8,600 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511045,Computer Supplies," 2,500 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511050,Paper & Printing Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511060,Postage, 100 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511070,Miscellaneous Office Supplies ," 4,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511115,Vehicle Repair & Maintenance Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511120,Clothing," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511150,Miscellaneous Parts & Supplies," 36,400 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520102,Security Services," 3,658,863 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520108,Information Resource Services," 2,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520119,Computer Equipment/Software Maintenance," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520123,Vehicle & Motor Equipment Services," 7,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520515,Print Shop Services, 500 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,521405,Building Maintenance Services," 153,181 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,521730,Parking Space Rental," 3,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,522305,Freight Charges, 100 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,500010,Salary Base Pay - Civilian," 347,938 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,501070,Pension - Civilian," 74,459 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,502010,FICA - Civilian," 26,617 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503010,Health Ins-Act Civilian," 43,654 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503015,Basic Life Insurance - Active Civilian, 208 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503060,Long Term Disability-Civilian, 425 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503090,Workers Compensation-Civilian-Admin," 1,195 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511040,Audiovisual Supplies, 350 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511045,Computer Supplies," 1,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511060,Postage, 600 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511070,Miscellaneous Office Supplies ," 3,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520108,Information Resource Services, 900 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520114,Miscellaneous Support Services," 50,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520115,Real Estate Lease/Office Rental," 1,795,828 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520119,Computer Equipment/Software Maintenance," 2,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520141,Engineering Services," 5,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520515,Print Shop Services, 600 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520605,Advertising Services," 3,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520765,Membership & Professional Fees," 1,500 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520805,Education & Training, 400 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520910,Travel - Non-Training Related, 300 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,522735,Interfund Communication Equipment Repair, 250 
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,520103,Subrecipient Contract Services," 133,883 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,520115,Real Estate Lease/Office Rental," 189,000 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,521610,Voice Services," 2,533 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,521630,GIS Revolving Fund Services," 3,681 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522430,Miscellaneous Other Services & Charges," 15,391 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522620,Claims & Judgments," 1,800,000 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522722,KRONOS Service Chargeback, 112 
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522795,Other Interfund Services," 17,685 "
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,500010,Salary Base Pay - Civilian," 187,738 "
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,501070,Pension - Civilian," 40,176 "
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,501160,Vehicle Allowance - Civilian," 1,386 "
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,502010,FICA - Civilian," 13,057 "
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,503010,Health Ins-Act Civilian," 21,082 "
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,503015,Basic Life Insurance - Active Civilian, 111 
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,503060,Long Term Disability-Civilian, 170 
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,503090,Workers Compensation-Civilian-Admin, 478 
1000,General Fund,3200,Housing & Community Development,3200040001,HCD-Assist. Dir.-HousubgPgms/Insp.Svcs,504030,Unemployment Claims - Administration," 2,995 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,500010,Salary Base Pay - Civilian," 271,936 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,501070,Pension - Civilian," 58,195 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,502010,FICA - Civilian," 18,090 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503010,Health Ins-Act Civilian," 21,048 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503015,Basic Life Insurance - Active Civilian, 162 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503060,Long Term Disability-Civilian, 340 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503090,Workers Compensation-Civilian-Admin, 956 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,504030,Unemployment Claims - Administration, 140 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,520705,Insurance Fees," 448,479 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,521630,GIS Revolving Fund Services," 16,408 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,500010,Salary Base Pay - Civilian," 542,253 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,501070,Pension - Civilian," 116,042 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,502010,FICA - Civilian," 41,483 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503010,Health Ins-Act Civilian," 98,949 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503015,Basic Life Insurance - Active Civilian, 321 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503060,Long Term Disability-Civilian, 935 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503090,Workers Compensation-Civilian-Admin," 2,629 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,504030,Unemployment Claims - Administration, 245 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,511070,Miscellaneous Office Supplies ," 5,037 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520765,Membership & Professional Fees, 150 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520805,Education & Training," 2,000 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520910,Travel - Non-Training Related, 300 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,522430,Miscellaneous Other Services & Charges," 20,000 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,520109,Medical Dental & Laboratory Services," 1,000 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,522430,Miscellaneous Other Services & Charges," 1,000 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,522721,Interfund HR Client Services," 317,536 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,522722,KRONOS Service Chargeback," 15,731 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,500010,Salary Base Pay - Civilian," 536,487 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,500030,Salary Part Time - Civilian," 19,589 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,500110,Bilingual Pay - Civilian, 900 
1000,General Fund,3400,Library,3400010004,HPL-Communications,501070,Pension - Civilian," 114,808 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,502010,FICA - Civilian," 42,611 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,503010,Health Ins-Act Civilian," 90,825 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,503015,Basic Life Insurance - Active Civilian, 317 
1000,General Fund,3400,Library,3400010004,HPL-Communications,503060,Long Term Disability-Civilian, 935 
1000,General Fund,3400,Library,3400010004,HPL-Communications,503090,Workers Compensation-Civilian-Admin," 2,763 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,504030,Unemployment Claims - Administration, 385 
1000,General Fund,3400,Library,3400010004,HPL-Communications,511150,Miscellaneous Parts & Supplies," 3,000 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,520110,Management Consulting Services," 20,000 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,520515,Print Shop Services," 1,500 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,520520,Printing & Reproduction Services," 8,772 "
1000,General Fund,3400,Library,3400010004,HPL-Communications,522430,Miscellaneous Other Services & Charges," 3,213 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,500010,Salary Base Pay - Civilian," 315,627 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,500030,Salary Part Time - Civilian," 11,151 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,501070,Pension - Civilian," 67,544 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,502010,FICA - Civilian," 24,997 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503010,Health Ins-Act Civilian," 62,157 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503015,Basic Life Insurance - Active Civilian, 185 
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503060,Long Term Disability-Civilian, 765 
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,503090,Workers Compensation-Civilian-Admin," 2,285 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,504030,Unemployment Claims - Administration, 315 
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511050,Paper & Printing Supplies," 40,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511060,Postage," 38,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511070,Miscellaneous Office Supplies ," 70,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511110,Fuel ," 47,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511115,Vehicle Repair & Maintenance Supplies," 3,200 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,511150,Miscellaneous Parts & Supplies," 2,285 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,520116,Parking Services Contract," 25,461 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,520123,Vehicle & Motor Equipment Services," 35,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,521730,Parking Space Rental," 130,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,522430,Miscellaneous Other Services & Charges," 1,715 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,500010,Salary Base Pay - Civilian," 477,135 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,500030,Salary Part Time - Civilian," 31,050 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,501070,Pension - Civilian," 102,107 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,502010,FICA - Civilian," 37,684 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,503010,Health Ins-Act Civilian," 41,507 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,503015,Basic Life Insurance - Active Civilian, 283 
1000,General Fund,3400,Library,3400010006,HPL-Administration,503060,Long Term Disability-Civilian, 595 
1000,General Fund,3400,Library,3400010006,HPL-Administration,503090,Workers Compensation-Civilian-Admin," 1,807 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,504030,Unemployment Claims - Administration, 280 
1000,General Fund,3400,Library,3400010006,HPL-Administration,520110,Management Consulting Services," 20,000 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,520124,Other Equipment Services," 132,000 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,520805,Education & Training," 11,444 "
1000,General Fund,3400,Library,3400010006,HPL-Administration,522430,Miscellaneous Other Services & Charges," 20,000 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,500010,Salary Base Pay - Civilian," 2,127,545 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,500030,Salary Part Time - Civilian," 87,429 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,500110,Bilingual Pay - Civilian," 3,540 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,501070,Pension - Civilian," 455,296 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,501120,Termination Pay - Civilian," 250,000 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,502010,FICA - Civilian," 169,712 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503010,Health Ins-Act Civilian," 411,431 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503015,Basic Life Insurance - Active Civilian," 1,254 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503060,Long Term Disability-Civilian," 4,930 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503090,Workers Compensation-Civilian-Admin," 14,934 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,503100,Workers Compensation-Civilian-Claim," 75,000 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,504030,Unemployment Claims - Administration," 32,641 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,520102,Security Services," 130,000 "
1000,General Fund,3400,Library,3400020001,HPL-Central Service,522430,Miscellaneous Other Services & Charges," 9,900 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,500010,Salary Base Pay - Civilian," 1,887,709 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,500110,Bilingual Pay - Civilian," 3,200 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,501070,Pension - Civilian," 403,971 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,502010,FICA - Civilian," 144,657 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503010,Health Ins-Act Civilian," 339,690 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503015,Basic Life Insurance - Active Civilian," 1,102 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503060,Long Term Disability-Civilian," 4,165 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,503090,Workers Compensation-Civilian-Admin," 11,711 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,504030,Unemployment Claims - Administration," 45,024 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,511075,Library Circulation Supplies," 30,000 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,520107,Computer Info/Contr," 66,000 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,522430,Miscellaneous Other Services & Charges," 38,000 "
1000,General Fund,3400,Library,3400030001,HPL-Library Material Services,551035,Non-Capital Library books," 4,686,500 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,500010,Salary Base Pay - Civilian," 358,719 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,501070,Pension - Civilian," 76,766 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,502010,FICA - Civilian," 27,442 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503010,Health Ins-Act Civilian," 35,858 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503015,Basic Life Insurance - Active Civilian, 214 
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503060,Long Term Disability-Civilian, 425 
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,503090,Workers Compensation-Civilian-Admin," 1,195 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,504030,Unemployment Claims - Administration," 5,120 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,511150,Miscellaneous Parts & Supplies," 1,000 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,520115,Real Estate Lease/Office Rental," 146,185 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,520910,Travel - Non-Training Related," 2,000 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,522723,Drainage Fee Service Chargeback," 40,471 "
1000,General Fund,3400,Library,3400040001,HPL-Planning & Facility,522735,Interfund Communication Equipment Repair," 1,350 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,500010,Salary Base Pay - Civilian," 868,897 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,500030,Salary Part Time - Civilian," 41,175 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,501070,Pension - Civilian," 185,944 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,502010,FICA - Civilian," 69,542 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503010,Health Ins-Act Civilian," 116,984 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503015,Basic Life Insurance - Active Civilian, 518 
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503060,Long Term Disability-Civilian," 1,360 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,503090,Workers Compensation-Civilian-Admin," 4,226 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,504030,Unemployment Claims - Administration," 11,280 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511045,Computer Supplies," 63,000 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511070,Miscellaneous Office Supplies ," 2,000 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511145,Small Tools & Minor Equipment, 900 
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,511150,Miscellaneous Parts & Supplies," 1,500 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520107,Computer Info/Contr," 1,237,984 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520119,Computer Equipment/Software Maintenance," 40,000 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520120,Communications Equipment Services ," 1,600 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520121,IT Application Svcs," 30,669 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520124,Other Equipment Services," 250,000 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,520765,Membership & Professional Fees, 135 
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521605,Data Services," 93,801 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521610,Voice Services," 316,815 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521620,Voice Equipment," 24,500 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,521625,Voice Labor," 18,006 "
1000,General Fund,3400,Library,3400050001,HPL-Information Technology,522430,Miscellaneous Other Services & Charges," 23,196 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,500010,Salary Base Pay - Civilian," 274,181 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,501070,Pension - Civilian," 58,675 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,502010,FICA - Civilian," 19,896 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503010,Health Ins-Act Civilian," 41,994 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503015,Basic Life Insurance - Active Civilian, 163 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503060,Long Term Disability-Civilian, 255 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,503090,Workers Compensation-Civilian-Admin, 717 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,504030,Unemployment Claims - Administration, 70 
1000,General Fund,3400,Library,3400060001,HPL-Public Services,520114,Miscellaneous Support Services," 400,000 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,522430,Miscellaneous Other Services & Charges," 175,506 "
1000,General Fund,3400,Library,3400060001,HPL-Public Services,522780,Interfund Photo Copy Services," 46,000 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,500010,Salary Base Pay - Civilian," 1,104,214 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,501070,Pension - Civilian," 236,303 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,502010,FICA - Civilian," 84,476 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503010,Health Ins-Act Civilian," 168,212 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503015,Basic Life Insurance - Active Civilian, 656 
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503060,Long Term Disability-Civilian," 2,295 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,503090,Workers Compensation-Civilian-Admin," 6,453 "
1000,General Fund,3400,Library,3400060002,HPL-Special Collections,504030,Unemployment Claims - Administration," 11,875 "
1000,General Fund,3400,Library,3400060003,HPL-Programs,500010,Salary Base Pay - Civilian," 234,900 "
