Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2009 Budget 
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511030,Mechanical Hardware & Parts," 65,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511035,Meters Hydrants & Plumbing Supplies," 10,600 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511045,Computer Supplies," 3,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511050,Paper & Printing Supplies," 4,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511060,Postage, 100 
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511070,Miscellaneous Office Supplies ," 13,223 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511090,Medical & Surgical Supplies, 500 
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511115,Vehicle Repair & Maintenance Supplies," 5,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511120,Clothing," 50,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511145,Small Tools & Minor Equipment," 10,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,511150,Miscellaneous Parts & Supplies," 465,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520101,Janitorial Services ," 3,401,601 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520109,Medical Dental & Laboratory Services," 3,500 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520118,Refuse Disposal  ," 350,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520123,Vehicle & Motor Equipment Services," 173,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520126,Construction Site Work Services," 180,918 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520515,Print Shop Services, 400 
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520520,Printing & Reproduction Services," 6,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520705,Insurance Fees," 21,800 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520765,Membership & Professional Fees," 4,205 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520805,Education & Training," 2,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,520910,Travel - Non-Training Related," 12,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,521405,Building Maintenance Services," 4,901,322 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,521415,Land and Grounds Maintenance," 540,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,521435,Water Services," 4,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,521440,Steam/Chilled Water Services," 650,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,521725,Other Rental," 18,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,522430,Miscellaneous Other Services & Charges," 350,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,522735,Interfund Communication Equipment Repair," 6,000 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,522760,Interfund Billing & Collection Service," 2,300 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,522780,Interfund Photo Copy Services," 1,500 "
1000,General Fund,2500,General Services,2500020001,GSD - Property Mgmnt,522795,Other Interfund Services," 1,000 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,500010,Salary Base Pay - Civilian," 475,553 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,500030,Salary Part Time - Civilian," 10,466 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,500110,Bilingual Pay - Civilian," 2,711 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,501070,Pension - Civilian," 70,622 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,502010,FICA - Civilian," 37,388 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,503010,Health Ins-Act Civilian," 46,321 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,503015,Basic Life Insurance - Active Civilian, 647 
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,503060,Long Term Disability-Civilian, 695 
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,503090,Workers Compensation-Civilian-Admin," 1,901 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,504020,Compensation Contingency," 6,529 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,504030,Unemployment Claims, 283 
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,511045,Computer Supplies," 7,400 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,511050,Paper & Printing Supplies, 100 
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,511070,Miscellaneous Office Supplies ," 8,400 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520110,Management Consulting Services," 80,000 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520114,Miscellaneous Support Services," 5,500 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520123,Vehicle & Motor Equipment Services," 10,000 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520515,Print Shop Services," 7,100 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520520,Printing & Reproduction Services," 2,200 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520605,Advertising Services," 30,000 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520765,Membership & Professional Fees," 11,430 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520805,Education & Training," 2,500 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,520910,Travel - Non-Training Related," 3,000 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,521405,Building Maintenance Services," 100,000 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,521715,Office Equipment Rental," 18,500 "
1000,General Fund,2500,General Services,2500030001,GSD - Design&Constr,522430,Miscellaneous Other Services & Charges," 2,700 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,511110,Fuel ," 209,211 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,520121,IT Application Svcs," 30,018 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521410,Sewer Services," 650,000 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521505,Electricity," 13,653,567 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521510,Natural Gas," 1,147,946 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521605,Data Services," 13,180 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521610,Voice Services," 108,515 "
1000,General Fund,2500,General Services,2500040001,GSD - Energy Mgmt.,521620,Voice Equipment," 2,675 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,500010,Salary Base Pay - Civilian," 353,244 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,501070,Pension - Civilian," 52,457 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,502010,FICA - Civilian," 27,023 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,503010,Health Ins-Act Civilian," 31,456 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,503015,Basic Life Insurance - Active Civilian, 484 
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,503060,Long Term Disability-Civilian, 680 
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,503090,Workers Compensation-Civilian-Admin," 1,744 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,504020,Compensation Contingency," 5,185 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,504030,Unemployment Claims, 280 
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,511045,Computer Supplies," 1,000 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,511070,Miscellaneous Office Supplies ," 1,000 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,511120,Clothing," 10,100 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,520765,Membership & Professional Fees," 1,060 "
1000,General Fund,2500,General Services,2500050001,GSD - Inhouse Renovation,520805,Education & Training, 500 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500010,Salary Base Pay - Civilian," 877,194 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500060,Overtime - Civilian," 20,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,501070,Pension - Civilian," 130,261 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,502010,FICA - Civilian," 68,703 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503010,Health Ins-Act Civilian," 88,134 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503015,Basic Life Insurance - Active Civilian," 1,211 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503060,Long Term Disability-Civilian," 1,601 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,503090,Workers Compensation-Civilian-Admin," 4,106 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,504020,Compensation Contingency," 11,954 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,504030,Unemployment Claims, 658 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511025,Electrical Hardware & Parts," 6,500 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511040,Audiovisual Supplies," 5,200 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511045,Computer Supplies," 5,500 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511050,Paper & Printing Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511060,Postage, 100 
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511070,Miscellaneous Office Supplies ," 10,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511110,Fuel ," 8,800 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511115,Vehicle Repair & Maintenance Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511145,Small Tools & Minor Equipment," 2,800 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,511150,Miscellaneous Parts & Supplies," 5,500 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520108,Information Resource Services," 2,400 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520119,Computer Equipment/Software Maintenance," 4,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520123,Vehicle & Motor Equipment Services," 7,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,520515,Print Shop Services," 4,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521605,Data Services," 2,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521610,Voice Services," 1,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521715,Office Equipment Rental," 1,500 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,521730,Parking Space Rental," 3,000 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,522430,Miscellaneous Other Services & Charges," 3,800 "
1000,General Fund,2500,General Services,2500060001,GSD - Security Management,551015,Non-Capital Computer Equipment," 6,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511040,Audiovisual Supplies," 10,300 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511045,Computer Supplies," 2,500 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511050,Paper & Printing Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511060,Postage, 100 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511070,Miscellaneous Office Supplies ," 4,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511115,Vehicle Repair & Maintenance Supplies," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511120,Clothing," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,511150,Miscellaneous Parts & Supplies," 36,400 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520102,Security Services," 4,435,383 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520108,Information Resource Services," 2,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520119,Computer Equipment/Software Maintenance," 1,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520123,Vehicle & Motor Equipment Services," 7,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520515,Print Shop Services, 500 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520520,Printing & Reproduction Services, 200 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,520765,Membership & Professional Fees, 900 
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,521405,Building Maintenance Services," 200,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,521730,Parking Space Rental," 3,000 "
1000,General Fund,2500,General Services,2500060002,GSD - Security - General Fund,522305,Freight Charges, 100 
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,500010,Salary Base Pay - Civilian," 166,492 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,501070,Pension - Civilian," 24,724 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,501120,Termination Pay - Civilian," 4,424 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,502010,FICA - Civilian," 12,737 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,503010,Health Ins-Act Civilian," 40,285 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,503015,Basic Life Insurance - Active Civilian, 224 
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,503060,Long Term Disability-Civilian, 404 
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,503090,Workers Compensation-Civilian-Admin," 1,036 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,504020,Compensation Contingency," 2,192 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,504030,Unemployment Claims, 164 
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511015,Cleaning & Sanitary Supplies," 2,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511020,Construction Materials," 15,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511025,Electrical Hardware & Parts," 15,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511030,Mechanical Hardware & Parts," 20,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511035,Meters Hydrants & Plumbing Supplies," 5,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511045,Computer Supplies," 1,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511050,Paper & Printing Supplies," 1,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511055,Publications & Printed Materials," 1,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511070,Miscellaneous Office Supplies ," 1,200 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511110,Fuel ," 15,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511120,Clothing," 1,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,511145,Small Tools & Minor Equipment," 5,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,520101,Janitorial Services ," 213,050 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,520114,Miscellaneous Support Services," 1,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,520118,Refuse Disposal  ," 65,400 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,520123,Vehicle & Motor Equipment Services," 15,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,521405,Building Maintenance Services," 266,900 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,521415,Land and Grounds Maintenance," 50,400 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,521715,Office Equipment Rental," 1,500 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,521725,Other Rental," 5,000 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,522430,Miscellaneous Other Services & Charges," 1,500 "
1000,General Fund,2500,General Services,2500070001,GSD - Facilities Mgmnt,522710,Interfund Utility Cut Repairs, 500 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,500010,Salary Base Pay - Civilian," 479,845 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,501070,Pension - Civilian," 71,257 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,502010,FICA - Civilian," 35,245 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503010,Health Ins-Act Civilian," 29,865 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503015,Basic Life Insurance - Active Civilian, 669 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503060,Long Term Disability-Civilian, 587 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,503090,Workers Compensation-Civilian-Admin," 1,504 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,504020,Compensation Contingency," 7,311 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,504030,Unemployment Claims, 242 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511040,Audiovisual Supplies, 350 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511060,Postage, 600 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,511070,Miscellaneous Office Supplies ," 3,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520114,Miscellaneous Support Services," 113,352 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520115,Real Estate Lease/Office Rental," 1,249,031 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520141,Engineering Services," 50,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520520,Printing & Reproduction Services, 500 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520605,Advertising Services," 3,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520765,Membership & Professional Fees," 2,000 "
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520805,Education & Training, 400 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,520910,Travel - Non-Training Related, 300 
1000,General Fund,2500,General Services,2500080001,GSD - Real Estate,522735,Interfund Communication Equipment Repair, 250 
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,520103,Subrecipient Contract Services," 145,973 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522430,Miscellaneous Other Services & Charges," 12,037 "
1000,General Fund,3200,Housing & Community Development,3200020004,HCD-Administrative Services,522795,Other Interfund Services," 101,483 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,500010,Salary Base Pay - Civilian," 198,037 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,501070,Pension - Civilian," 29,409 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,502010,FICA - Civilian," 15,150 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,503010,Health Ins-Act Civilian," 10,941 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,503015,Basic Life Insurance - Active Civilian, 279 
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,503060,Long Term Disability-Civilian, 255 
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,503090,Workers Compensation-Civilian-Admin, 654 
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,504020,Compensation Contingency," 1,896 "
1000,General Fund,3200,Housing & Community Development,3200060001,HCD-Assistance Director Office Finance,504030,Unemployment Claims, 105 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,500010,Salary Base Pay - Civilian," 415,198 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,500030,Salary Part Time - Civilian," 12,398 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,501070,Pension - Civilian," 61,656 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,501160,Vehicle Allowance - Civilian," 8,432 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,502010,FICA - Civilian," 31,254 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503010,Health Ins-Act Civilian," 44,811 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503015,Basic Life Insurance - Active Civilian, 567 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503060,Long Term Disability-Civilian, 595 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,503090,Workers Compensation-Civilian-Admin," 1,645 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,504030,Unemployment Claims, 245 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,520100,Temporary Personnel Services," 19,558 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,520705,Insurance Fees," 439,718 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,520805,Education & Training," 1,200 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,520905,Travel - Training Related," 3,500 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,520910,Travel - Non-Training Related, 900 
1000,General Fund,3400,Library,3400010001,HPL-Director Office,521730,Parking Space Rental," 68,760 "
1000,General Fund,3400,Library,3400010001,HPL-Director Office,522815,Interfund Defensive Driving Service," 2,250 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,500010,Salary Base Pay - Civilian," 529,691 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,501070,Pension - Civilian," 78,659 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,502010,FICA - Civilian," 40,522 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503010,Health Ins-Act Civilian," 67,543 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503015,Basic Life Insurance - Active Civilian, 735 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503060,Long Term Disability-Civilian," 1,013 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,503090,Workers Compensation-Civilian-Admin," 2,598 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,504030,Unemployment Claims, 412 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,511070,Miscellaneous Office Supplies ," 5,045 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520765,Membership & Professional Fees, 400 
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520805,Education & Training," 1,500 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,520905,Travel - Training Related," 2,000 "
1000,General Fund,3400,Library,3400010002,HPL-Financial Services,522430,Miscellaneous Other Services & Charges," 16,091 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,500010,Salary Base Pay - Civilian," 652,114 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,500030,Salary Part Time - Civilian," 12,137 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,500060,Overtime - Civilian," 6,510 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,500110,Bilingual Pay - Civilian, 969 
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,501070,Pension - Civilian," 96,840 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,502010,FICA - Civilian," 51,388 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503010,Health Ins-Act Civilian," 53,052 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503015,Basic Life Insurance - Active Civilian, 903 
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503060,Long Term Disability-Civilian," 1,254 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,503090,Workers Compensation-Civilian-Admin," 3,335 "
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,504030,Unemployment Claims, 510 
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,520805,Education & Training, 500 
1000,General Fund,3400,Library,3400010003,HPL-Human Resources,520905,Travel - Training Related," 2,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,500010,Salary Base Pay - Civilian," 492,219 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,500030,Salary Part Time - Civilian," 24,274 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,500110,Bilingual Pay - Civilian," 1,938 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,501070,Pension - Civilian," 73,095 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,502010,FICA - Civilian," 39,658 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,503010,Health Ins-Act Civilian," 40,146 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,503015,Basic Life Insurance - Active Civilian, 681 
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,503060,Long Term Disability-Civilian, 935 
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,503090,Workers Compensation-Civilian-Admin," 2,570 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,504030,Unemployment Claims, 385 
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,511045,Computer Supplies," 3,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,511050,Paper & Printing Supplies," 4,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,511060,Postage, 300 
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,511070,Miscellaneous Office Supplies ," 2,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,511150,Miscellaneous Parts & Supplies," 1,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,520515,Print Shop Services," 1,500 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,520520,Printing & Reproduction Services," 49,460 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,520765,Membership & Professional Fees," 1,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,520805,Education & Training," 1,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,520905,Travel - Training Related," 2,000 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,520910,Travel - Non-Training Related," 2,700 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,521610,Voice Services," 1,500 "
1000,General Fund,3400,Library,3400010004,HPL-External Affairs,522430,Miscellaneous Other Services & Charges," 6,000 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,500010,Salary Base Pay - Civilian," 359,006 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,500030,Salary Part Time - Civilian," 31,502 "
1000,General Fund,3400,Library,3400010005,HPL-Fleet Inventory & Distr.,501070,Pension - Civilian," 53,312 "
